"shiny_file","id","variation","shiny_jpeg","shiny_primary_colour","shiny_second_colour","shiny_primary_colour_count","shiny_second_colour_count","shiny_primary_red","shiny_primary_green","shiny_primary_blue","shiny_second_red","shiny_second_green","shiny_second_blue","non_shiny_file","non_shiny_jpeg","non_shiny_primary_colour","non_shiny_second_colour","non_shiny_primary_colour_count","non_shiny_second_colour_count","non_shiny_primary_red","non_shiny_primary_green","non_shiny_primary_blue","non_shiny_second_red","non_shiny_second_green","non_shiny_second_blue","distance_primary","distance_second","primary_col_count","secondary_col_count","primary_col_pc","secondary_col_pc","distance_overall"
"pokemon_icon_453_00_shiny.png","453","_00","pokemon_icon_453_00_shiny.jpeg","#78B3A2","#475451",1712,1433,120,179,162,71,84,81,"pokemon_icon_453_00.png","pokemon_icon_453_00.jpeg","#6B84B9","#444856",1737,1420,107,132,185,68,72,86,53.9166022668343,13.3416640641263,3449,2853,0.547286575690257,0.452713424309743,31.7104832790305
"pokemon_icon_453_01_16_shiny.png","453","_01_16","pokemon_icon_453_01_16_shiny.jpeg","#6DA499","#434544",1899,1492,109,164,153,67,69,68,"pokemon_icon_453_01_16.png","pokemon_icon_453_01_16.jpeg","#657CB5","#484648",1789,1513,101,124,181,72,70,72,49.4772675074119,6.48074069840786,3688,3005,0.551023457343493,0.448976542656507,25.7851726513523
"pokemon_icon_453_01_shiny.png","453","_01","pokemon_icon_453_01_shiny.jpeg","#6EAA9E","#464A49",2077,1055,110,170,158,70,74,73,"pokemon_icon_453_01.png","pokemon_icon_453_01.jpeg","#6680BC","#4C4A4B",2004,1052,102,128,188,76,74,75,52.2302594288024,6.32455532033676,4081,2107,0.659502262443439,0.340497737556561,21.9553437102102
"pokemon_icon_454_00_shiny.png","454","_00","pokemon_icon_454_00_shiny.jpeg","#70B9C7","#8B5584",10292,4687,112,185,199,139,85,132,"pokemon_icon_454_00.png","pokemon_icon_454_00.jpeg","#6189BC","#98544D",10436,4446,97,137,188,152,84,77,51.478150704935,56.5243310442503,20728,9133,0.694149559626268,0.305850440373732,54.9809545652655
"pokemon_icon_454_01_shiny.png","454","_01","pokemon_icon_454_01_shiny.jpeg","#70B9C8","#83547E",10482,4364,112,185,200,131,84,126,"pokemon_icon_454_01.png","pokemon_icon_454_01.jpeg","#618ABD","#8F514B",10627,4119,97,138,189,143,81,75,50.5470078244004,52.4785670536077,21109,8483,0.713334685050014,0.286665314949986,51.9248560188225
"pokemon_icon_455_00_shiny.png","455","_00","pokemon_icon_455_00_shiny.jpeg","#CBD86E","#B08733",7413,5322,203,216,110,176,135,51,"pokemon_icon_455_00.png","pokemon_icon_455_00.jpeg","#C1DB84","#838C46",7294,5468,193,219,132,131,140,70,24.3515913237718,49.1019347887637,14707,10790,0.576812958387261,0.423187041612739,38.6279101589146
"pokemon_icon_456_00_shiny.png","456","_00","pokemon_icon_456_00_shiny.jpeg","#DAB093","#58462F",1839,1105,218,176,147,88,70,47,"pokemon_icon_456_00.png","pokemon_icon_456_00.jpeg","#9DAFBF","#34464E",1699,1096,157,175,191,52,70,78,75.219678276366,47.5078940808788,3538,2201,0.61648370796306,0.38351629203694,58.1358148012599
"pokemon_icon_456_01_shiny.png","456","_01","pokemon_icon_456_01_shiny.jpeg","#DBAF94","#58462F",1979,1108,219,175,148,88,70,47,"pokemon_icon_456_01.png","pokemon_icon_456_01.jpeg","#9FAFBF","#34464E",1836,1096,159,175,191,52,70,78,73.8173421358423,47.5078940808788,3815,2204,0.633826216979565,0.366173783020435,57.1417242043444
"pokemon_icon_457_00_shiny.png","457","_00","pokemon_icon_457_00_shiny.jpeg","#5A4630","#EACFA9",6927,4821,90,70,48,234,207,169,"pokemon_icon_457_00.png","pokemon_icon_457_00.jpeg","#314A54","#79D6D4",6894,4311,49,74,84,121,214,212,54.7083174663597,121.107390360787,13821,9132,0.602143510652202,0.397856489347798,94.6900883230615
"pokemon_icon_457_01_shiny.png","457","_01","pokemon_icon_457_01_shiny.jpeg","#5A4630","#EACFA9",6929,5047,90,70,48,234,207,169,"pokemon_icon_457_01.png","pokemon_icon_457_01.jpeg","#314A54","#79D6D4",6893,4506,49,74,84,121,214,212,54.7083174663597,121.107390360787,13822,9553,0.59131550802139,0.40868449197861,93.9711189870772
"pokemon_icon_458_00_shiny.png","458","_00","pokemon_icon_458_00_shiny.jpeg","#1C8791","#77B5C2",2552,1385,28,135,145,119,181,194,"pokemon_icon_458_00.png","pokemon_icon_458_00.jpeg","#2569A9","#7BB1CF",2297,1486,37,105,169,123,177,207,39.4588393138977,14.1774468787578,4849,2871,0.628108808290155,0.371891191709845,23.5793740395463
"pokemon_icon_459_00_shiny.png","459","_00","pokemon_icon_459_00_shiny.jpeg","#70785C","#4B7FA9",3610,3111,112,120,92,75,127,169,"pokemon_icon_459_00.png","pokemon_icon_459_00.jpeg","#63685C","#92A79C",3770,3464,99,104,92,146,167,156,20.6155281280883,82.522724143111,7380,6575,0.528842708706557,0.471157291293443,53.3546973571007
"pokemon_icon_459_01_shiny.png","459","_01","pokemon_icon_459_01_shiny.jpeg","#597F8F","#BFCCD1",4537,2190,89,127,143,191,204,209,"pokemon_icon_459_01.png","pokemon_icon_459_01.jpeg","#73897D","#C3D1D7",4641,2283,115,137,125,195,209,215,33.166247903554,8.77496438739212,9178,4473,0.672331697311552,0.327668302688448,16.7672148575256
"pokemon_icon_460_00_shiny.png","460","_00","pokemon_icon_460_00_shiny.jpeg","#3774A7","#BFCAD8",6414,5664,55,116,167,191,202,216,"pokemon_icon_460_00.png","pokemon_icon_460_00.jpeg","#628E88","#C0CED7",6504,5741,98,142,136,192,206,215,59.042357676502,4.24264068711928,12918,11405,0.531102248900218,0.468897751099782,29.9381047443454
"pokemon_icon_460_01_shiny.png","460","_01","pokemon_icon_460_01_shiny.jpeg","#3774A7","#BFCAD8",6415,5400,55,116,167,191,202,216,"pokemon_icon_460_01.png","pokemon_icon_460_01.jpeg","#628E88","#C0CDD7",6500,5463,98,142,136,192,205,215,59.042357676502,3.3166247903554,12915,10863,0.543149129447388,0.456850870552612,28.7749743715738
"pokemon_icon_461_00_shiny.png","461","_00","pokemon_icon_461_00_shiny.jpeg","#E7C639","#A94E61",4757,4021,231,198,57,169,78,97,"pokemon_icon_461_00.png","pokemon_icon_461_00.jpeg","#AF3447","#446578",5212,3494,175,52,71,68,101,120,156.996815254323,106.108435102964,9969,7515,0.570178448867536,0.429821551132464,127.98135759424
"pokemon_icon_461_01_shiny.png","461","_01","pokemon_icon_461_01_shiny.jpeg","#E7C638","#A94D63",4516,3952,231,198,56,169,77,99,"pokemon_icon_461_01.png","pokemon_icon_461_01.jpeg","#AF3447","#446578",4904,3487,175,52,71,68,101,120,157.089146665198,105.915060307777,9420,7439,0.558752001898096,0.441247998101904,128.495523467683
"pokemon_icon_462_00_shiny.png","462","_00","pokemon_icon_462_00_shiny.jpeg","#ADAFB6","#594E4F",7353,5029,173,175,182,89,78,79,"pokemon_icon_462_00.png","pokemon_icon_462_00.jpeg","#9EA9B0","#575351",7620,5112,158,169,176,87,83,81,17.2336879396141,5.74456264653803,14973,10141,0.596201321971809,0.403798678028191,10.3838562515824
"pokemon_icon_463_00_shiny.png","463","_00","pokemon_icon_463_00_shiny.jpeg","#ECD578","#BDA856",9641,6968,236,213,120,189,168,86,"pokemon_icon_463_00.png","pokemon_icon_463_00.jpeg","#E58E93","#BC6272",8753,7782,229,142,147,188,98,114,76.2823701781742,75.3989389845772,18394,14750,0.554972242336471,0.445027757663529,75.7920903877137
"pokemon_icon_464_00_shiny.png","464","_00","pokemon_icon_464_00_shiny.jpeg","#84856B","#CEB40C",21151,9980,132,133,107,206,180,12,"pokemon_icon_464_00.png","pokemon_icon_464_00.jpeg","#897A74","#D76D1A",21082,10049,137,122,116,215,109,26,15.0665191733194,72.9246186140181,42233,20029,0.678311008319681,0.321688991680319,54.3123049444001
"pokemon_icon_464_01_shiny.png","464","_01","pokemon_icon_464_01_shiny.jpeg","#84856B","#CEB40C",21125,9981,132,133,107,206,180,12,"pokemon_icon_464_01.png","pokemon_icon_464_01.jpeg","#897A74","#D76D1A",21074,10043,137,122,116,215,109,26,15.0665191733194,72.9246186140181,42199,20024,0.678189736914003,0.321810263085997,54.3052884113511
"pokemon_icon_465_00_shiny.png","465","_00","pokemon_icon_465_00_shiny.jpeg","#4C9E44","#C58675",17719,1863,76,158,68,197,134,117,"pokemon_icon_465_00.png","pokemon_icon_465_00.jpeg","#7099C6","#51648B",12483,6894,112,153,198,81,100,139,134.985184372212,122.865780427261,30202,8757,0.775225236787392,0.224774763212608,125.589916579266
"pokemon_icon_465_01_shiny.png","465","_01","pokemon_icon_465_01_shiny.jpeg","#4DA246","#D08377",17062,2526,77,162,70,208,131,119,"pokemon_icon_465_01.png","pokemon_icon_465_01.jpeg","#7B9AC4","#536688",12225,6996,123,154,196,83,102,136,134.372616257927,129.441106299351,29287,9522,0.754644541214667,0.245355458785333,130.651079187742
"pokemon_icon_466_00_shiny.png","466","_00","pokemon_icon_466_00_shiny.jpeg","#E4BA6F","#4D463C",13778,7238,228,186,111,77,70,60,"pokemon_icon_466_00.png","pokemon_icon_466_00.jpeg","#E6CF77","#4B473E",14313,6888,230,207,119,75,71,62,22.561028345357,3,28091,14126,0.6653954568065,0.3346045431935,9.54520895389327
"pokemon_icon_467_00_shiny.png","467","_00","pokemon_icon_467_00_shiny.jpeg","#EE8094","#7E444B",16474,6111,238,128,148,126,68,75,"pokemon_icon_467_00.png","pokemon_icon_467_00.jpeg","#F09446","#88442B",18013,7021,240,148,70,136,68,43,80.5481222624091,33.5261092284804,34487,13132,0.724227724227724,0.275772275772276,46.4934767742405
"pokemon_icon_468_00_shiny.png","468","_00","pokemon_icon_468_00_shiny.jpeg","#C5C7B3","#7B5C61",7925,852,197,199,179,123,92,97,"pokemon_icon_468_00.png","pokemon_icon_468_00.jpeg","#CBE0E3","#93ABB8",6794,4721,203,224,227,147,171,184,54.4518135602479,119.94165248153,14719,5573,0.725359747683816,0.274640252316184,101.955506596043
"pokemon_icon_469_00_shiny.png","469","_00","pokemon_icon_469_00_shiny.jpeg","#CDC0C8","#5C5772",2309,2160,205,192,200,92,87,114,"pokemon_icon_469_00.png","pokemon_icon_469_00.jpeg","#66603F","#D3C5C0",2303,2192,102,96,63,211,197,192,196.453556852504,179.847157330885,4612,4352,0.51450245426149,0.48549754573851,187.909523542184
"pokemon_icon_470_00_07_shiny.png","470","_00_07","pokemon_icon_470_00_07_shiny.jpeg","#C9B47D","#6DAD65",4469,3914,201,180,125,109,173,101,"pokemon_icon_470_00_07.png","pokemon_icon_470_00_07.jpeg","#B5CA98","#8B844C",6766,1493,181,202,152,139,132,76,40.1621712560464,56.6215506675683,11235,5407,0.675099146737171,0.324900853262829,51.2738842525882
"pokemon_icon_470_00_shiny.png","470","_00","pokemon_icon_470_00_shiny.jpeg","#CBB57C","#6EAD66",4505,3992,203,181,124,110,173,102,"pokemon_icon_470_00.png","pokemon_icon_470_00.jpeg","#CFD29F","#8DAA75",4520,3994,207,210,159,141,170,117,45.6289381861993,34.5687720348872,9025,7986,0.530539062959262,0.469460937040738,39.7610880001085
"pokemon_icon_471_00_07_shiny.png","471","_00_07","pokemon_icon_471_00_07_shiny.jpeg","#A2C2CE","#2F6C97",3700,2712,162,194,206,47,108,151,"pokemon_icon_471_00_07.png","pokemon_icon_471_00_07.jpeg","#96C4C6","#2C7885",3616,3020,150,196,198,44,120,133,14.560219778561,21.8403296678416,7316,5732,0.560698957694666,0.439301042305334,18.6421698053833
"pokemon_icon_471_00_shiny.png","471","_00","pokemon_icon_471_00_shiny.jpeg","#9BC2CF","#2E6B97",3698,2680,155,194,207,46,107,151,"pokemon_icon_471_00.png","pokemon_icon_471_00.jpeg","#90C3C5","#2B7885",3611,3028,144,195,197,43,120,133,14.8996644257513,22.4053565024081,7309,5708,0.561496504570946,0.438503495429054,19.1140842911799
"pokemon_icon_472_00_shiny.png","472","_00","pokemon_icon_472_00_shiny.jpeg","#8AB1C8","#393F3D",10676,4466,138,177,200,57,63,61,"pokemon_icon_472_00.png","pokemon_icon_472_00.jpeg","#9E9DC8","#554852",9720,5388,158,157,200,85,72,82,28.2842712474619,36.1386219991853,20396,9854,0.674247933884297,0.325752066115702,33.580051013814
"pokemon_icon_473_00_shiny.png","473","_00","pokemon_icon_473_00_shiny.jpeg","#646A26","#C3CBA3",15491,11375,100,106,38,195,203,163,"pokemon_icon_473_00.png","pokemon_icon_473_00.jpeg","#865A2E","#CCC0A1",15276,11546,134,90,46,204,192,161,38.4187454245971,14.3527000944073,30767,22921,0.57307033229027,0.42692966770973,24.6272088303125
"pokemon_icon_473_01_shiny.png","473","_01","pokemon_icon_473_01_shiny.jpeg","#636A26","#C2CCA2",15931,10337,99,106,38,194,204,162,"pokemon_icon_473_01.png","pokemon_icon_473_01.jpeg","#855A2E","#CCC0A0",15707,10538,133,90,46,204,192,160,38.4187454245971,15.7480157480236,31638,20875,0.602479386056786,0.397520613943214,24.7600981275958
"pokemon_icon_474_00_shiny.png","474","_00","pokemon_icon_474_00_shiny.jpeg","#A394B8","#2E51CC",2562,1687,163,148,184,46,81,204,"pokemon_icon_474_00.png","pokemon_icon_474_00.jpeg","#497AB7","#B14655",2583,1835,73,122,183,177,70,85,93.6856445780249,177.321741475771,5145,3522,0.593631014191762,0.406368985808238,143.334625602474
"pokemon_icon_475_00_shiny.png","475","_00","pokemon_icon_475_00_shiny.jpeg","#577194","#CCCDD2",3300,2074,87,113,148,204,205,210,"pokemon_icon_475_00.png","pokemon_icon_475_00.jpeg","#438D62","#C4CCC9",3234,2452,67,141,98,196,204,201,60.6959636219741,12.0830459735946,6534,4526,0.590777576853526,0.409222423146474,31.9765419298844
"pokemon_icon_476_00_shiny.png","476","_00","pokemon_icon_476_00_shiny.jpeg","#C78463","#473731",16043,5324,199,132,99,71,55,49,"pokemon_icon_476_00.png","pokemon_icon_476_00.jpeg","#4F6176","#B87E7B",11536,9411,79,97,118,184,126,123,126.435754436789,152.597509809302,27579,14735,0.651770099730586,0.348229900269414,143.487204345059
"pokemon_icon_477_00_shiny.png","477","_00","pokemon_icon_477_00_shiny.jpeg","#455966","#B4BCAF",10899,6484,69,89,102,180,188,175,"pokemon_icon_477_00.png","pokemon_icon_477_00.jpeg","#605D4D","#CFCBA1",11090,7443,96,93,77,207,203,161,37.0135110466435,33.9116499156263,21989,13927,0.612234101793073,0.387765898206927,35.1144458832084
"pokemon_icon_478_00_shiny.png","478","_00","pokemon_icon_478_00_shiny.jpeg","#B6C9D5","#805885",4499,2371,182,201,213,128,88,133,"pokemon_icon_478_00.png","pokemon_icon_478_00.jpeg","#B8D0DB","#8A5E62",4920,2215,184,208,219,138,94,98,9.4339811320566,36.8917334913934,9419,4586,0.672545519457337,0.327454480542663,27.9005694556977
"pokemon_icon_479_00_shiny.png","479","_00","pokemon_icon_479_00_shiny.jpeg","#E9C7B1","#D4355A",1790,894,233,199,177,212,53,90,"pokemon_icon_479_00.png","pokemon_icon_479_00.jpeg","#A3D4D3","#DC7248",1773,873,163,212,211,220,114,72,78.8986691902975,64.1014820421494,3563,1767,0.668480300187617,0.331519699812383,69.0070410835711
"pokemon_icon_479_11_shiny.png","479","_11","pokemon_icon_479_11_shiny.jpeg","#E9C5AB","#D33459",1614,899,233,197,171,211,52,89,"pokemon_icon_479_11.png","pokemon_icon_479_11.jpeg","#9FD2D3","#D5684D",1581,902,159,210,211,213,104,77,85.1175657546666,53.4041196912748,3195,1801,0.63951160928743,0.36048839071257,64.8364488266168
"pokemon_icon_479_12_shiny.png","479","_12","pokemon_icon_479_12_shiny.jpeg","#AC3A55","#EDC3A8",4267,3502,172,58,85,237,195,168,"pokemon_icon_479_12.png","pokemon_icon_479_12.jpeg","#DC6A55","#583633",6229,1431,220,106,85,88,54,51,67.8822509939086,236.158844848123,10496,4933,0.68027739970186,0.31972260029814,182.35701469174
"pokemon_icon_479_13_shiny.png","479","_13","pokemon_icon_479_13_shiny.jpeg","#C93256","#E6BCA3",4694,3287,201,50,86,230,188,163,"pokemon_icon_479_13.png","pokemon_icon_479_13.jpeg","#D25E41","#469AB4",4543,3427,210,94,65,70,154,180,49.5782210249622,164.453640883989,9237,6714,0.579085950724093,0.420914049275907,116.100962748856
"pokemon_icon_479_14_shiny.png","479","_14","pokemon_icon_479_14_shiny.jpeg","#E8355E","#643644",5716,785,232,53,94,100,54,68,"pokemon_icon_479_14.png","pokemon_icon_479_14.jpeg","#E96644","#92759C",5774,4545,233,102,68,146,117,156,55.4797260267208,117.596768663089,11490,5330,0.683115338882283,0.316884661117717,97.9128306576285
"pokemon_icon_479_15_shiny.png","479","_15","pokemon_icon_479_15_shiny.jpeg","#EAC1A4","#AF354D",3127,2371,234,193,164,175,53,77,"pokemon_icon_479_15.png","pokemon_icon_479_15.jpeg","#E9CC77","#AE533B",3344,2148,233,204,119,174,83,59,46.3357313528124,35,6471,4519,0.588808007279345,0.411191992720655,39.6611619639089
"pokemon_icon_479_16_shiny.png","479","_16","pokemon_icon_479_16_shiny.jpeg","#B23652","#E6BCA6",3487,2464,178,54,82,230,188,166,"pokemon_icon_479_16.png","pokemon_icon_479_16.jpeg","#C89951","#5C3E38",4684,1207,200,153,81,92,62,56,101.419919148065,216.840955541152,8171,3671,0.690001688903901,0.309998311096099,181.060629194334
"pokemon_icon_480_00_shiny.png","480","_00","pokemon_icon_480_00_shiny.jpeg","#CB944F","#F3E598",2877,2528,203,148,79,243,229,152,"pokemon_icon_480_00.png","pokemon_icon_480_00.jpeg","#9EA09E","#EBD57D",2212,1634,158,160,158,235,213,125,91.706052144883,32.3882694814033,5089,4162,0.550102691600908,0.449897308399092,59.0751802419051
"pokemon_icon_481_00_shiny.png","481","_00","pokemon_icon_481_00_shiny.jpeg","#C66163","#EBD595",3427,2996,198,97,99,235,213,149,"pokemon_icon_481_00.png","pokemon_icon_481_00.jpeg","#D1AAC2","#9D7993",3130,2159,209,170,194,157,121,147,120.31209415516,120.631670800002,6557,5155,0.559853142076503,0.440146857923497,120.491010143909
"pokemon_icon_482_00_shiny.png","482","_00","pokemon_icon_482_00_shiny.jpeg","#E8C785","#6A8EDC",3540,1891,232,199,133,106,142,220,"pokemon_icon_482_00.png","pokemon_icon_482_00.jpeg","#97BFD3","#758898",3369,1708,151,191,211,117,136,152,112.734200666878,69.1447756522501,6909,3599,0.657499048344119,0.342500951655881,84.074195201893
"pokemon_icon_483_00_shiny.png","483","_00","pokemon_icon_483_00_shiny.jpeg","#367C6E","#AFCCB6",9661,9101,54,124,110,175,204,182,"pokemon_icon_483_00.png","pokemon_icon_483_00.jpeg","#325176","#98B9CF",9712,8475,50,81,118,152,185,207,43.9203825119955,38.9230009120571,19373,17576,0.524317302227394,0.475682697772605,41.300168873315
"pokemon_icon_484_00_shiny.png","484","_00","pokemon_icon_484_00_shiny.jpeg","#C6AAB8","#805566",12414,6102,198,170,184,128,85,102,"pokemon_icon_484_00.png","pokemon_icon_484_00.jpeg","#BAB3BA","#785E77",12453,6430,186,179,186,120,94,119,15.1327459504216,20.8326666559997,24867,12532,0.664910826492687,0.335089173507313,18.9226849377103
"pokemon_icon_485_00_shiny.png","485","_00","pokemon_icon_485_00_shiny.jpeg","#BFB18F","#84351B",9340,8064,191,177,143,132,53,27,"pokemon_icon_485_00.png","pokemon_icon_485_00.jpeg","#A7AAA8","#6D402D",9171,8148,167,170,168,109,64,45,35.3553390593274,31.2089730686545,18511,16212,0.533104858451171,0.466895141548829,33.144891204783
"pokemon_icon_486_00_shiny.png","486","_00","pokemon_icon_486_00_shiny.jpeg","#6480A2","#2A4039",11570,3887,100,128,162,42,64,57,"pokemon_icon_486_00.png","pokemon_icon_486_00.jpeg","#D5BE6E","#345B44",9884,5444,213,190,110,52,91,68,138.985610766007,30.8220700148449,21454,9331,0.696897839857073,0.303102160142927,63.6066728652296
"pokemon_icon_487_00_shiny.png","487","_00","pokemon_icon_487_00_shiny.jpeg","#ACAC9F","#414241",15428,9667,172,172,159,65,66,65,"pokemon_icon_487_00.png","pokemon_icon_487_00.jpeg","#B8A684","#534641",15191,11929,184,166,132,83,70,65,30.1496268633627,18.4390889145858,30619,21596,0.586402374796514,0.413597625203486,23.2825396000552
"pokemon_icon_487_11_shiny.png","487","_11","pokemon_icon_487_11_shiny.jpeg","#ADAD9F","#414241",13334,8330,173,173,159,65,66,65,"pokemon_icon_487_11.png","pokemon_icon_487_11.jpeg","#B4A280","#514543",12525,11030,180,162,128,81,69,67,33.6303434416005,16.4012194668567,25859,19360,0.571861385700701,0.428138614299299,23.7776727309943
"pokemon_icon_487_12_shiny.png","487","_12","pokemon_icon_487_12_shiny.jpeg","#444344","#A5AFAA",11121,5540,68,67,68,165,175,170,"pokemon_icon_487_12.png","pokemon_icon_487_12.jpeg","#514445","#CDBB7C",12259,5301,81,68,69,205,187,124,13.076696830622,62.1288982680363,23380,10841,0.683206218403904,0.316793781596096,46.5894658790644
"pokemon_icon_488_00_shiny.png","488","_00","pokemon_icon_488_00_shiny.jpeg","#D2D6A2","#767485",5441,2698,210,214,162,118,116,133,"pokemon_icon_488_00.png","pokemon_icon_488_00.jpeg","#B79D86","#EDC8D3",4645,4454,183,157,134,237,200,211,69.0072459963445,165.230142528535,10086,7152,0.585102680125305,0.414897319874695,125.307520646749
"pokemon_icon_489_00_shiny.png","489","_00","pokemon_icon_489_00_shiny.jpeg","#4A8D8C","#87D1CC",1726,746,74,141,140,135,209,204,"pokemon_icon_489_00.png","pokemon_icon_489_00.jpeg","#56ADC9","#376583",1983,330,86,173,201,55,101,131,69.9213844256534,152.947703480634,3709,1076,0.775130616509927,0.224869383490073,134.277626301291
"pokemon_icon_490_00_shiny.png","490","_00","pokemon_icon_490_00_shiny.jpeg","#6BC6B6","#4B9485",1960,1323,107,198,182,75,148,133,"pokemon_icon_490_00.png","pokemon_icon_490_00.jpeg","#65BAD4","#4E85A0",2233,1135,101,186,212,78,133,160,32.86335345031,31.0322412983658,4193,2458,0.630431514058036,0.369568485941964,31.7089626439497
"pokemon_icon_491_00_shiny.png","491","_00","pokemon_icon_491_00_shiny.jpeg","#352655","#AB6F93",9694,2039,53,38,85,171,111,147,"pokemon_icon_491_00.png","pokemon_icon_491_00.jpeg","#4C4947","#B58B85",9945,2026,76,73,71,181,139,133,44.1588043316392,32.86335345031,19639,4065,0.828509956125548,0.171490043874452,34.8004108175308
"pokemon_icon_492_00_shiny.png","492","_00","pokemon_icon_492_00_shiny.jpeg","#6FD6B9","#7D7C64",1263,790,111,214,185,125,124,100,"pokemon_icon_492_00.png","pokemon_icon_492_00.jpeg","#B0B67A","#4F7E3C",1533,545,176,182,122,79,126,60,96.0104161015877,60.9918027279076,2796,1335,0.67683369644154,0.32316630355846,72.3086385676227
"pokemon_icon_492_11_shiny.png","492","_11","pokemon_icon_492_11_shiny.jpeg","#6ED6B9","#7D7C64",1263,790,110,214,185,125,124,100,"pokemon_icon_492_11.png","pokemon_icon_492_11.jpeg","#B0B67A","#4F7E3C",1536,542,176,182,122,79,126,60,96.6902270139025,60.9918027279076,2799,1332,0.67755991285403,0.32244008714597,72.5024057656576
"pokemon_icon_492_12_shiny.png","492","_12","pokemon_icon_492_12_shiny.jpeg","#90D1BB","#A65245",1858,404,144,209,187,166,82,69,"pokemon_icon_492_12.png","pokemon_icon_492_12.jpeg","#C3C9BF","#949053",1348,1217,195,201,191,148,144,83,51.7783738639985,66.060578259655,3206,1621,0.664180650507562,0.335819349492438,61.2643376701876
"pokemon_icon_493_00_shiny.png","493","_00","pokemon_icon_493_00_shiny.jpeg","#CCC666","#5E643B",12049,2015,204,198,102,94,100,59,"pokemon_icon_493_00.png","pokemon_icon_493_00.jpeg","#BBBDBF","#958E3B",8236,4221,187,189,191,149,142,59,91.0549284772658,69.2026011071838,20285,6236,0.764865578221032,0.235134421778968,74.3408354678728
"pokemon_icon_493_12_shiny.png","493","_12","pokemon_icon_493_12_shiny.jpeg","#D1CA75","#99683E",9597,4596,209,202,117,153,104,62,"pokemon_icon_493_12.png","pokemon_icon_493_12.jpeg","#BABBC0","#9C6344",8128,4263,186,187,192,156,99,68,79.8686421569817,8.36660026534076,17725,8859,0.666754438760156,0.333245561239844,32.1943383453155
"pokemon_icon_493_13_shiny.png","493","_13","pokemon_icon_493_13_shiny.jpeg","#CCC974","#6575A5",9672,4296,204,201,116,101,117,165,"pokemon_icon_493_13.png","pokemon_icon_493_13.jpeg","#B8BDC9","#6371A2",8335,4180,184,189,201,99,113,162,88.1419309976812,5.3851648071345,18007,8476,0.679945625495601,0.320054374504399,31.8718298462567
"pokemon_icon_493_14_shiny.png","493","_14","pokemon_icon_493_14_shiny.jpeg","#CDC975","#8D5381",9667,4328,205,201,117,141,83,129,"pokemon_icon_493_14.png","pokemon_icon_493_14.jpeg","#BDB9C5","#875285",8268,4209,189,185,197,135,82,133,83.1384387633061,7.28010988928052,17935,8537,0.677508310667876,0.322491689332125,31.7437905177769
"pokemon_icon_493_15_shiny.png","493","_15","pokemon_icon_493_15_shiny.jpeg","#D0CB76","#956F31",9526,4679,208,203,118,149,111,49,"pokemon_icon_493_15.png","pokemon_icon_493_15.jpeg","#B9BBBF","#956935",8183,4177,185,187,191,149,105,53,78.1920712092984,7.21110255092798,17709,8856,0.666629023150762,0.333370976849238,30.8740974102741
"pokemon_icon_493_16_shiny.png","493","_16","pokemon_icon_493_16_shiny.jpeg","#CFCC77","#82794B",9608,4594,207,204,119,130,121,75,"pokemon_icon_493_16.png","pokemon_icon_493_16.jpeg","#BBBDBF","#7E7455",8253,4156,187,189,191,126,116,85,76.2167960491649,11.8743420870379,17861,8750,0.671188606215475,0.328811393784525,33.0308740538415
"pokemon_icon_493_17_shiny.png","493","_17","pokemon_icon_493_17_shiny.jpeg","#CCCA75","#647939",9884,4303,204,202,117,100,121,57,"pokemon_icon_493_17.png","pokemon_icon_493_17.jpeg","#B9BBBF","#607940",8208,4148,185,187,191,96,121,64,77.8588466392869,8.06225774829855,18092,8451,0.681610970877444,0.318389029122556,30.2847259213665
"pokemon_icon_493_18_shiny.png","493","_18","pokemon_icon_493_18_shiny.jpeg","#CCC874","#765198",9659,4366,204,200,116,118,81,152,"pokemon_icon_493_18.png","pokemon_icon_493_18.jpeg","#BABBC5","#74519B",8045,4384,186,187,197,116,81,155,83.9880943943843,3.60555127546399,17704,8750,0.669237166402056,0.330762833597944,30.1931090092869
"pokemon_icon_493_19_shiny.png","493","_19","pokemon_icon_493_19_shiny.jpeg","#CCCA79","#717A7A",9931,3976,204,202,121,113,122,122,"pokemon_icon_493_19.png","pokemon_icon_493_19.jpeg","#B0B6BF","#5D636D",9606,2350,176,182,191,93,99,109,78,33.1360830515618,19537,6326,0.75540347214167,0.24459652785833,44.1096413632743
"pokemon_icon_493_20_shiny.png","493","_20","pokemon_icon_493_20_shiny.jpeg","#D2CA77","#A7654A",9587,4615,210,202,119,167,101,74,"pokemon_icon_493_20.png","pokemon_icon_493_20.jpeg","#BBBBC0","#AC5F53",8159,4267,187,187,192,172,95,83,77.9935894801618,11.916375287813,17746,8882,0.666441339942917,0.333558660057083,33.9570023141177
"pokemon_icon_493_21_shiny.png","493","_21","pokemon_icon_493_21_shiny.jpeg","#CBC974","#3681A6",9675,4381,203,201,116,54,129,166,"pokemon_icon_493_21.png","pokemon_icon_493_21.jpeg","#B6BDC4","#347DAA",8194,4241,182,189,196,52,125,170,83.5763124336076,6,17869,8622,0.674530972783209,0.325469027216791,31.2486869428321
