"jpeg_img","colour_1","colour_2","colour_3","colour_1_count","colour_2_count","colour_3_count"
"pokemon_icon_227_00.jpeg","#FEFEFF","#8693B7","#493E58",58779,4424,2333
"pokemon_icon_227_00_shiny.jpeg","#FFFFFE","#9B916A","#576838",58217,4637,2682
"pokemon_icon_228_00.jpeg","#FFFFFF","#524D4D","#B19C90",62560,2186,790
"pokemon_icon_228_00_shiny.jpeg","#FFFFFF","#3A6392","#A5B0A9",62468,2175,893
"pokemon_icon_229_00.jpeg","#FFFEFE","#534845","#B7A6A0",57542,5612,2382
"pokemon_icon_229_00_shiny.jpeg","#FFFFFE","#465683","#B0ACA8",57335,5407,2794
"pokemon_icon_229_01.jpeg","#FFFFFE","#534845","#B7A59F",57721,5610,2205
"pokemon_icon_229_01_shiny.jpeg","#FFFFFF","#465683","#B0ACA7",57558,5405,2573
"pokemon_icon_229_51.jpeg","#FEFEFE","#504443","#B7A9A8",56209,4914,4413
"pokemon_icon_229_51_shiny.jpeg","#FCFCFC","#5C6684","#903F3F",58167,6691,678
"pokemon_icon_230_00.jpeg","#FEFFFF","#67ADD7","#B08F37",57474,7079,983
"pokemon_icon_230_00_shiny.jpeg","#FFFFFF","#BB86B9","#755085",57389,4123,4024
"pokemon_icon_231_00.jpeg","#FFFFFF","#8BC8D2","#AC6347",62435,2723,378
"pokemon_icon_231_00_shiny.jpeg","#FFFFFF","#A3D2C9","#A45E40",62481,2689,366
"pokemon_icon_232_00.jpeg","#FEFEFE","#899AA5","#54606D",51231,8230,6075
"pokemon_icon_232_00_shiny.jpeg","#FEFEFE","#855F2F","#AE965E",51301,8412,5823
"pokemon_icon_232_01.jpeg","#FEFFFF","#8798A4","#54606C",51366,8186,5984
"pokemon_icon_232_01_shiny.jpeg","#FFFFFE","#825D2E","#AC9158",51379,7695,6462
"pokemon_icon_233_00.jpeg","#FFFFFF","#6493CF","#CA4263",61828,1955,1753
"pokemon_icon_233_00_shiny.jpeg","#FFFFFF","#988BC7","#2B6EEB",61808,2027,1701
"pokemon_icon_234_00.jpeg","#FFFFFE","#926E56","#DABE82",56209,5432,3895
"pokemon_icon_234_00_08.jpeg","#FFFFFF","#90674F","#D9BD7E",55962,5374,4200
"pokemon_icon_234_00_08_shiny.jpeg","#FFFFFE","#6C7826","#BCD251",55951,4911,4674
"pokemon_icon_234_00_shiny.jpeg","#FFFFFE","#6A8228","#BBD352",56129,4818,4589
"pokemon_icon_235_00.jpeg","#FFFFFF","#D6C6A7","#7B6635",59823,4193,1520
"pokemon_icon_235_00_shiny.jpeg","#FFFFFF","#E8CB8A","#B27854",59474,3659,2403
"pokemon_icon_236_00.jpeg","#FFFFFF","#CEB1CE","#8B684D",63933,1038,565
"pokemon_icon_236_00_shiny.jpeg","#FFFFFF","#ADA58F","#406BC6",63551,1502,483
"pokemon_icon_237_00.jpeg","#FFFFFF","#A98064","#4F555F",59058,4610,1868
"pokemon_icon_237_00_shiny.jpeg","#FFFFFF","#A48A88","#72585D",59042,4141,2353
"pokemon_icon_238_00.jpeg","#FFFFFF","#F6E296","#BA6D79",62304,2014,1218
"pokemon_icon_238_00_16.jpeg","#FFFFFF","#F3DA96","#AB6370",62288,2088,1160
"pokemon_icon_238_00_16_shiny.jpeg","#FFFFFF","#EDC297","#584744",62508,2754,274
"pokemon_icon_238_00_shiny.jpeg","#FFFFFF","#F8DDA6","#C17F72",62229,2352,955
"pokemon_icon_239_00.jpeg","#FFFFFF","#E4C66B","#483F2C",61392,3366,778
"pokemon_icon_239_00_shiny.jpeg","#FFFFFF","#DCCE54","#45412A",61408,3346,782
"pokemon_icon_240_00.jpeg","#FFFFFF","#F59781","#C75C5A",61929,2232,1375
"pokemon_icon_240_00_shiny.jpeg","#FFFFFE","#EAA019","#C87508",62286,1902,1348
"pokemon_icon_241_00.jpeg","#FFFEFD","#DFADA7","#3D3B44",52302,9852,3382
"pokemon_icon_241_00_shiny.jpeg","#FEFEFD","#87A9DC","#5A3430",52698,9520,3318
"pokemon_icon_242_00.jpeg","#FFFFFF","#ECC6DA","#CC9EBA",44671,12987,7878
"pokemon_icon_242_00_shiny.jpeg","#FFFFFF","#EBD3DB","#CBACBF",44528,12098,8910
"pokemon_icon_243_00.jpeg","#FEFEFE","#BCA87C","#796744",49717,9796,6023
"pokemon_icon_243_00_shiny.jpeg","#FEFEFE","#A47131","#BEB29C",48961,11374,5201
"pokemon_icon_244_00.jpeg","#FEFEFC","#7A4C2E","#BAB38E",45082,14456,5998
"pokemon_icon_244_00_shiny.jpeg","#FEFEFB","#69513A","#BAAF86",44461,15319,5756
"pokemon_icon_245_00.jpeg","#FEFEFE","#A3AAC1","#5E8094",50662,7960,6914
"pokemon_icon_245_00_shiny.jpeg","#FDFEFE","#86B0BC","#3052B8",50921,8963,5652
"pokemon_icon_246_00.jpeg","#FFFFFF","#A7C492","#7A7C5C",62588,1623,1325
"pokemon_icon_246_00_shiny.jpeg","#FFFFFF","#87A92E","#7C495A",62600,2533,403
"pokemon_icon_247_00.jpeg","#FFFFFF","#6F7AA4","#ADC0ED",57297,4626,3613
"pokemon_icon_247_00_shiny.jpeg","#FFFFFF","#69498E","#A079D4",57270,4910,3356
"pokemon_icon_248_00.jpeg","#FEFFFE","#96B17E","#667E5B",44521,10808,10207
"pokemon_icon_248_00_shiny.jpeg","#FFFFFE","#B1A972","#837554",44603,10486,10447
"pokemon_icon_249_00.jpeg","#FDFDFE","#B3B6D5","#4E5B9C",55166,8341,2029
"pokemon_icon_249_00_shiny.jpeg","#FDFDFE","#C1BCD1","#994357",54976,8035,2525
"pokemon_icon_250_00.jpeg","#FEFEFD","#C24C21","#C1AB81",47275,12652,5609
"pokemon_icon_250_00_shiny.jpeg","#FEFEFD","#C48226","#969D9C",47298,11074,7164
"pokemon_icon_251_00.jpeg","#FFFFFE","#BBD1A0","#4C6447",63451,1699,386
"pokemon_icon_251_00_shiny.jpeg","#FFFEFF","#C78DBB","#33322F",63929,1373,234
"pokemon_icon_252_00.jpeg","#FFFFFF","#C7D492","#809C5E",62738,1565,1233
"pokemon_icon_252_00_shiny.jpeg","#FFFFFF","#47B6A0","#9C5E50",63004,1649,883
"pokemon_icon_253_00.jpeg","#FFFFFF","#A6BC8C","#5C885A",60465,3023,2048
"pokemon_icon_253_00_shiny.jpeg","#FEFFFE","#3EB18C","#B2725B",60861,2715,1960
"pokemon_icon_254_00.jpeg","#FFFFFE","#96CE94","#66996C",54354,5976,5206
"pokemon_icon_254_00_shiny.jpeg","#FEFFFF","#60C8CE","#C57B5F",54406,10333,797
"pokemon_icon_255_00.jpeg","#FFFFFF","#E19D40","#F1E382",63643,1230,663
"pokemon_icon_255_00_shiny.jpeg","#FFFFFF","#D49C41","#F4DC73",63609,964,963
"pokemon_icon_255_01.jpeg","#FFFFFF","#F5CC62","#C58135",63701,1252,583
"pokemon_icon_255_01_shiny.jpeg","#FFFFFF","#D59C41","#F4DC73",63609,966,961
"pokemon_icon_256_00.jpeg","#FFFFFF","#E6BF7E","#A5633F",61453,2687,1396
"pokemon_icon_256_00_shiny.jpeg","#FFFFFF","#EAD08D","#995435",61399,2298,1839
"pokemon_icon_256_01.jpeg","#FFFFFF","#E5C281","#A66540",61609,2485,1442
"pokemon_icon_256_01_shiny.jpeg","#FFFFFF","#EAD18D","#955234",61572,2274,1690
"pokemon_icon_257_00.jpeg","#FFFFFE","#D5B583","#BA573F",56382,4911,4243
"pokemon_icon_257_00_shiny.jpeg","#FEFEFE","#CFAD69","#933823",57133,4505,3898
"pokemon_icon_257_01.jpeg","#FFFFFE","#D5B481","#BA573F",56695,4627,4214
"pokemon_icon_257_01_shiny.jpeg","#FEFEFE","#D0AD63","#933823",57424,4228,3884
"pokemon_icon_258_00.jpeg","#FFFFFF","#86AECD","#CC8B43",63599,1590,347
"pokemon_icon_258_00_shiny.jpeg","#FFFFFF","#DC9FC9","#B37470",63525,1044,967
"pokemon_icon_259_00.jpeg","#FEFFFF","#7598A9","#D59F7C",61942,2587,1007
"pokemon_icon_259_00_shiny.jpeg","#FFFFFF","#DFA6AE","#915A8D",61475,2384,1677
"pokemon_icon_260_00.jpeg","#FFFEFE","#8EB6D3","#52617C",54637,7091,3808
"pokemon_icon_260_00_shiny.jpeg","#FFFFFF","#D99AD6","#7C5888",54239,5818,5479
"pokemon_icon_261_00.jpeg","#FFFFFF","#A3A2A4","#4F4E4F",61515,2280,1741
"pokemon_icon_261_00_shiny.jpeg","#FFFFFF","#D3BB6A","#654728",61144,2684,1708
"pokemon_icon_262_00.jpeg","#FFFFFF","#434344","#95969C",56869,5179,3488
"pokemon_icon_262_00_shiny.jpeg","#FFFFFF","#5B442D","#CEAF64",56601,5363,3572
"pokemon_icon_263_00.jpeg","#FFFFFE","#B4A191","#705F50",61135,2540,1861
"pokemon_icon_263_00_shiny.jpeg","#FFFFFE","#A96034","#DABA8F",60749,2667,2120
"pokemon_icon_263_31.jpeg","#FEFEFE","#1F1D1D","#999396",60953,2439,2144
"pokemon_icon_263_31_shiny.jpeg","#FFFEFE","#7F1C34","#A49B9B",60896,2459,2181
"pokemon_icon_264_00.jpeg","#FFFEFE","#C7B6AA","#947C6B",56848,5797,2891
"pokemon_icon_264_00_shiny.jpeg","#FFFEFE","#CABBAE","#C3743E",56973,5534,3029
"pokemon_icon_264_31.jpeg","#FDFDFD","#1F1D1C","#928C8F",56474,6312,2750
"pokemon_icon_264_31_shiny.jpeg","#FEFDFD","#861936","#8D9DA2",56471,6115,2950
"pokemon_icon_265_00.jpeg","#FFFFFF","#BF5A58","#D5C2AC",63034,1361,1141
"pokemon_icon_265_00_11.jpeg","#FFFEFE","#C26875","#45C3BB",61973,1910,1653
"pokemon_icon_265_00_11_shiny.jpeg","#FEFEFE","#A65D8A","#45C3BB",62185,1702,1649
"pokemon_icon_265_00_shiny.jpeg","#FFFFFF","#90588D","#D6C6B1",63078,1348,1110
"pokemon_icon_266_00.jpeg","#FFFFFF","#CED2E0","#888EA5",59774,3383,2379
"pokemon_icon_266_00_shiny.jpeg","#FFFFFF","#F1CE98","#B48C5C",59482,3582,2472
"pokemon_icon_267_00.jpeg","#FEFEFE","#665F5F","#DCB36A",54283,7832,3421
"pokemon_icon_267_00_shiny.jpeg","#FFFFFE","#564168","#DAC49F",54251,7118,4167
"pokemon_icon_267_01.jpeg","#FEFEFE","#666060","#DBB76B",54258,8091,3187
"pokemon_icon_267_01_shiny.jpeg","#FFFFFE","#56436A","#DDCDA5",53898,7488,4150
"pokemon_icon_268_00.jpeg","#FFFEFE","#967082","#CEB8C5",61061,2297,2178
"pokemon_icon_268_00_shiny.jpeg","#FFFFFF","#9BD962","#668038",58754,3689,3093
"pokemon_icon_269_00.jpeg","#FFFFFE","#5A6D35","#B4918A",56084,6562,2890
"pokemon_icon_269_00_shiny.jpeg","#FFFFFE","#705427","#B98786",56159,6426,2951
"pokemon_icon_269_01.jpeg","#FFFFFE","#5A6E35","#B28E8A",56172,6540,2824
"pokemon_icon_269_01_shiny.jpeg","#FFFFFE","#705427","#B98687",56198,6437,2901
"pokemon_icon_270_00.jpeg","#FFFFFE","#83AE4F","#587EAF",58800,4240,2496
"pokemon_icon_270_00_shiny.jpeg","#FEFFFE","#5A877F","#481A2B",59040,4074,2422
"pokemon_icon_271_00.jpeg","#FFFFFF","#94C17A","#528340",56784,4584,4168
"pokemon_icon_271_00_shiny.jpeg","#FFFFFF","#3B6E61","#88BC49",56869,4818,3849
"pokemon_icon_272_00.jpeg","#FFFFFE","#75904D","#CCC77F",42664,12748,10124
"pokemon_icon_272_00_shiny.jpeg","#FEFFFE","#487763","#C89E5E",42750,13742,9044
"pokemon_icon_272_01.jpeg","#FFFFFE","#75914D","#D0CA81",42660,12666,10210
"pokemon_icon_272_01_shiny.jpeg","#FEFFFE","#487864","#CEA15C",42756,13669,9111
"pokemon_icon_273_00.jpeg","#FFFFFF","#BEB193","#6F6453",62148,1971,1417
"pokemon_icon_273_00_shiny.jpeg","#FFFFFF","#CEC09C","#8B593D",62155,2237,1144
"pokemon_icon_274_00.jpeg","#FFFFFF","#C5B498","#88705D",60052,2869,2615
"pokemon_icon_274_00_shiny.jpeg","#FFFFFF","#CB996D","#875B44",59833,3058,2645
"pokemon_icon_274_01.jpeg","#FFFFFF","#C6B397","#886F5C",60181,2803,2552
"pokemon_icon_274_01_shiny.jpeg","#FFFFFF","#CD976C","#865B44",59917,3026,2593
"pokemon_icon_275_00.jpeg","#FCFCFC","#9B785B","#3D9552",55187,6362,3987
"pokemon_icon_275_00_shiny.jpeg","#FFFFFE","#8C704D","#D4D4A6",51745,9706,4085
"pokemon_icon_275_01.jpeg","#FCFCFC","#9C785B","#3E9251",56826,6169,2541
"pokemon_icon_275_01_shiny.jpeg","#FFFFFE","#906950","#D4D4A6",53212,8086,4238
"pokemon_icon_276_00.jpeg","#FFFFFF","#35364F","#B38794",63352,1118,1066
"pokemon_icon_276_00_shiny.jpeg","#FFFFFF","#326240","#B8986A",63368,1142,1026
"pokemon_icon_277_00.jpeg","#FFFFFF","#535473","#A58FA8",61918,2129,1489
"pokemon_icon_277_00_shiny.jpeg","#FFFFFF","#468A5A","#B5A87B",61869,2508,1159
"pokemon_icon_278_00.jpeg","#FFFFFF","#BBCDD9","#8C878C",64156,974,406
"pokemon_icon_278_00_shiny.jpeg","#FFFFFF","#C3D4C6","#8A8B83",64134,997,405
"pokemon_icon_279_00.jpeg","#FEFFFD","#C8BB81","#87AABA",55620,6312,3604
"pokemon_icon_279_00_shiny.jpeg","#FFFFFF","#D7DBA4","#94A674",54624,6020,4892
"pokemon_icon_280_00.jpeg","#FFFFFF","#B6D0BD","#949E85",63883,1058,595
"pokemon_icon_280_00_shiny.jpeg","#FFFFFF","#62B4EC","#CCB1A9",63944,917,675
"pokemon_icon_281_00.jpeg","#FFFFFF","#6F8B6C","#AEC1A6",62502,1623,1411
"pokemon_icon_281_00_16.jpeg","#FFFFFF","#97AD90","#49574A",62149,2215,1172
"pokemon_icon_281_00_16_shiny.jpeg","#FEFEFF","#85A5C3","#654B3D",62055,2554,927
"pokemon_icon_281_00_shiny.jpeg","#FEFEFF","#83A6C6","#BD6E38",62502,2667,367
"pokemon_icon_282_00.jpeg","#FDFEFF","#B9D3C6","#729677",60027,3680,1829
"pokemon_icon_282_00_shiny.jpeg","#FEFEFF","#A8C5E2","#6D83A3",60799,3256,1481
"pokemon_icon_283_00.jpeg","#FFFFFF","#88CDE4","#5984AF",63813,910,813
"pokemon_icon_283_00_shiny.jpeg","#FFFFFF","#88A8CB","#516997",63842,848,846
"pokemon_icon_284_00.jpeg","#FFFFFF","#DB9C89","#B5C0D6",59702,3797,2037
"pokemon_icon_284_00_shiny.jpeg","#FFFFFF","#A5C17E","#E8F8B3",57270,5323,2943
"pokemon_icon_285_00.jpeg","#FFFFFF","#D2C5A1","#727E62",61147,3604,785
"pokemon_icon_285_00_shiny.jpeg","#FFFFFF","#DCC090","#A75B2D",60999,3578,959
"pokemon_icon_286_00.jpeg","#FFFFFF","#BDAE87","#717757",54585,5791,5160
"pokemon_icon_286_00_shiny.jpeg","#FFFFFE","#C05736","#E2BF75",54561,5982,4993
"pokemon_icon_287_00.jpeg","#FFFFFF","#E5D1B5","#A1876F",59197,3678,2661
"pokemon_icon_287_00_shiny.jpeg","#FFFFFF","#EFB7EE","#AF7494",59233,3742,2561
"pokemon_icon_288_00.jpeg","#FEFEFE","#BDAFA9","#7A6461",57431,6108,1997
"pokemon_icon_288_00_shiny.jpeg","#FEFEFC","#C1B594","#836C55",56795,6691,2050
"pokemon_icon_289_00.jpeg","#FEFEFD","#816754","#CBB7A2",44184,11172,10180
"pokemon_icon_289_00_shiny.jpeg","#FFFFFE","#D4BA9A","#7F5F4F",40972,13431,11133
"pokemon_icon_290_00.jpeg","#FFFFFF","#B6BBB2","#7D7F70",63575,1384,577
"pokemon_icon_290_00_shiny.jpeg","#FFFFFF","#9B9160","#D8D48F",63072,1460,1004
"pokemon_icon_291_00.jpeg","#FFFFFF","#A4A59D","#423733",61054,3109,1373
"pokemon_icon_291_00_shiny.jpeg","#FFFFFF","#CAAA70","#4F301E",60925,3387,1224
"pokemon_icon_292_00.jpeg","#FFFFFF","#957B55","#D7B97E",61226,2292,2018
"pokemon_icon_292_00_shiny.jpeg","#FFFFFF","#E0BF84","#A28156",61206,2242,2088
"pokemon_icon_293_00.jpeg","#FFFEFE","#C996A1","#F8D18F",61277,2346,1913
"pokemon_icon_293_00_shiny.jpeg","#FFFEFF","#C9CBB5","#9C9785",61086,2798,1652
"pokemon_icon_294_00.jpeg","#FFFFFE","#ACA5C3","#62567C",56591,5197,3748
"pokemon_icon_294_00_shiny.jpeg","#FEFEFE","#B28BAA","#5A3A47",57269,6654,1613
"pokemon_icon_295_00.jpeg","#FEFEFD","#A9A8C7","#585789",49494,9467,6575
"pokemon_icon_295_00_shiny.jpeg","#FFFEFE","#C7A7BD","#7B5684",49234,9732,6570
"pokemon_icon_296_00.jpeg","#FFFFFF","#EED684","#938568",56139,5305,4092
"pokemon_icon_296_00_shiny.jpeg","#FFFFFF","#F2DD8E","#C08254",56116,4889,4531
"pokemon_icon_297_00.jpeg","#FEFEFB","#EBB171","#313141",36743,21339,7454
"pokemon_icon_297_00_shiny.jpeg","#FEFDFB","#CF89A0","#333244",37458,20545,7533
"pokemon_icon_298_00.jpeg","#FFFFFF","#45B7E8","#3B86B7",63571,986,979
"pokemon_icon_298_00_shiny.jpeg","#FFFFFF","#6AA85E","#88DC88",63569,1167,800
"pokemon_icon_299_00.jpeg","#FFFFFF","#534E67","#8598C3",53889,5952,5695
"pokemon_icon_299_00_shiny.jpeg","#FFFFFF","#CAAB5A","#694931",53889,7412,4235
"pokemon_icon_300_00.jpeg","#FFFFFF","#D6A09A","#845F5D",60687,3527,1322
"pokemon_icon_300_00_shiny.jpeg","#FFFFFF","#D7A179","#8C624F",60671,3419,1446
"pokemon_icon_301_00.jpeg","#FFFFFF","#C39D99","#866076",56134,6002,3400
"pokemon_icon_301_00_shiny.jpeg","#FFFFFF","#E3A764","#BB6443",55991,6079,3466
"pokemon_icon_302_00.jpeg","#FFFFFF","#A48ED5","#6C5F95",62948,1377,1211
"pokemon_icon_302_00_shiny.jpeg","#FFFFFF","#DAC36D","#A0894B",62929,1486,1121
"pokemon_icon_303_00.jpeg","#FFFFFF","#605E59","#D1BE82",58628,4919,1989
"pokemon_icon_303_00_shiny.jpeg","#FFFFFF","#784B57","#D7BF82",58564,4909,2063
"pokemon_icon_304_00.jpeg","#FFFFFF","#9CABB7","#2B353C",61798,2516,1222
"pokemon_icon_304_00_shiny.jpeg","#FFFFFF","#A2AEB3","#3B3638",61743,2408,1385
"pokemon_icon_305_00.jpeg","#FFFFFF","#ACB4B6","#565553",51370,7097,7069
"pokemon_icon_305_00_shiny.jpeg","#FFFFFF","#4A6562","#B0B6B5",51472,7270,6794
"pokemon_icon_306_00.jpeg","#FEFEFE","#515152","#979FA6",43357,14743,7436
"pokemon_icon_306_00_shiny.jpeg","#FEFEFE","#486A69","#99A4A4",43432,14585,7519
"pokemon_icon_307_00.jpeg","#FFFFFF","#A7BFCE","#667E92",63360,1496,680
"pokemon_icon_307_00_shiny.jpeg","#FFFEFF","#CBB3C5","#AE696E",63316,1236,984
"pokemon_icon_307_01.jpeg","#FFFFFF","#AAC0CE","#657E93",63312,1520,704
"pokemon_icon_307_01_shiny.jpeg","#FFFEFF","#CDB3C5","#AD686D",63303,1269,964
"pokemon_icon_308_00.jpeg","#FFFFFF","#E2A19F","#B56271",59510,3370,2656
"pokemon_icon_308_00_shiny.jpeg","#FFFFFF","#7190BC","#DECF9D",59270,4484,1782
"pokemon_icon_308_01.jpeg","#FFFFFF","#E2A19F","#B46271",59650,3286,2600
"pokemon_icon_308_01_shiny.jpeg","#FFFFFF","#7190BC","#DECE9C",59401,4371,1764
"pokemon_icon_309_00.jpeg","#FFFFFF","#6A875C","#B1C388",60012,3034,2490
"pokemon_icon_309_00_shiny.jpeg","#FFFFFF","#577988","#99BDB6",60184,2936,2416
"pokemon_icon_310_00.jpeg","#FFFFFF","#E4D391","#709DCB",53096,7300,5140
"pokemon_icon_310_00_shiny.jpeg","#FFFFFF","#E7D090","#6A7475",53001,7475,5060
"pokemon_icon_311_00.jpeg","#FFFFFF","#C96157","#E5CD96",63367,1188,981
"pokemon_icon_311_00_shiny.jpeg","#FFFFFF","#E4CA8E","#AD3F35",63370,1116,1050
"pokemon_icon_312_00.jpeg","#FFFFFF","#78B2C1","#DECA8E",63407,1085,1044
"pokemon_icon_312_00_shiny.jpeg","#FFFFFF","#92C389","#E8DA97",63373,1227,936
"pokemon_icon_313_00.jpeg","#FFFFFF","#D2947E","#7F524A",61619,2555,1362
"pokemon_icon_313_00_shiny.jpeg","#FFFFFF","#8397CD","#947A5C",61507,2296,1733
"pokemon_icon_314_00.jpeg","#FFFFFF","#ACA4B6","#52515E",61789,2288,1459
"pokemon_icon_314_00_shiny.jpeg","#FEFFFF","#BFAD8A","#525454",61914,2333,1289
"pokemon_icon_315_00.jpeg","#FFFFFF","#86B88A","#695562",62928,1453,1155
"pokemon_icon_315_00_shiny.jpeg","#FFFFFF","#A1BC75","#444661",62923,1530,1083
"pokemon_icon_315_01.jpeg","#FFFFFF","#696266","#8EC590",62877,1512,1147
"pokemon_icon_315_01_shiny.jpeg","#FFFFFF","#9FBB74","#434460",62894,1580,1062
"pokemon_icon_316_00.jpeg","#FFFFFF","#8EBD85","#E6EB89",61130,3502,904
"pokemon_icon_316_00_shiny.jpeg","#FFFFFF","#A2D3F3","#A8ACA3",61314,2537,1685
"pokemon_icon_316_01.jpeg","#FFFFFF","#8DBD85","#E0E98B",61272,3414,850
"pokemon_icon_316_01_shiny.jpeg","#FFFFFF","#B6D9E2","#81A0C2",61381,2634,1521
"pokemon_icon_317_00.jpeg","#FFFEFE","#A990D8","#695B7F",42307,15912,7317
"pokemon_icon_317_00_shiny.jpeg","#FEFEFE","#83AEEC","#545D72",42092,19089,4355
"pokemon_icon_317_01.jpeg","#FFFEFE","#A990D8","#6A5C80",42240,15823,7473
"pokemon_icon_317_01_shiny.jpeg","#FEFFFF","#83AEEB","#505A70",42034,19490,4012
"pokemon_icon_318_00.jpeg","#FFFFFE","#B17750","#145C90",60096,4175,1265
"pokemon_icon_318_00_shiny.jpeg","#FFFFFE","#A4A56C","#538739",59983,3137,2416
"pokemon_icon_319_00.jpeg","#FFFFFE","#085A85","#9EA0AC",55489,7029,3018
"pokemon_icon_319_00_shiny.jpeg","#FFFFFE","#7E3286","#B08DBA",55476,6990,3070
"pokemon_icon_320_00.jpeg","#FFFFFE","#CFBF99","#3B7BA0",46762,10670,8104
"pokemon_icon_320_00_shiny.jpeg","#FFFFFE","#D3C19C","#AC7FB0",46434,10110,8992
"pokemon_icon_321_00.jpeg","#FEFFFF","#3B9ECC","#C1BFB9",44257,13783,7496
"pokemon_icon_321_00_shiny.jpeg","#FFFEFE","#C4ABCA","#A077B8",44518,13763,7255
"pokemon_icon_322_00.jpeg","#FFFFFF","#D2BE7D","#B08D52",59094,4053,2389
"pokemon_icon_322_00_shiny.jpeg","#FFFFFF","#CBB68D","#A9875C",59135,3766,2635
"pokemon_icon_322_01.jpeg","#FFFFFF","#D0BC7B","#AF8C51",58712,4346,2478
"pokemon_icon_322_01_shiny.jpeg","#FFFFFF","#C9B58C","#A8865C",58753,4018,2765
"pokemon_icon_323_00.jpeg","#FEFDFC","#CD7E65","#656B6E",41407,19452,4677
"pokemon_icon_323_00_shiny.jpeg","#FFFFFE","#565667","#B5A685",39772,19082,6682
"pokemon_icon_323_01.jpeg","#FEFDFC","#D48C71","#8D655D",39798,15533,10205
"pokemon_icon_323_01_shiny.jpeg","#FFFEFE","#575667","#B3A383",38405,19371,7760
"pokemon_icon_324_00.jpeg","#FFFFFF","#CCC5BF","#C08468",54953,5586,4997
"pokemon_icon_324_00_shiny.jpeg","#FFFFFF","#C79967","#D1C6B8",55541,5178,4817
"pokemon_icon_325_00.jpeg","#FFFFFF","#C0B3B6","#8A848C",61160,2229,2147
"pokemon_icon_325_00_shiny.jpeg","#FFFFFF","#E2BE9E","#696B75",61150,3516,870
"pokemon_icon_326_00.jpeg","#FFFEFF","#615C60","#C7A6C3",52785,8121,4630
"pokemon_icon_326_00_shiny.jpeg","#FFFFFF","#635F5D","#E5CD92",52187,8266,5083
"pokemon_icon_327_00.jpeg","#FEFEFD","#CE8C80","#2B2220",60338,4378,820
"pokemon_icon_327_00_shiny.jpeg","#FEFEFD","#BAB682","#3F4126",60188,4153,1195
"pokemon_icon_327_11.jpeg","#FEFEFD","#CE8C80","#2B2220",60338,4378,820
"pokemon_icon_327_11_shiny.jpeg","#FEFEFD","#BAB682","#3F4126",60184,4156,1196
"pokemon_icon_327_12.jpeg","#FEFEFD","#D39689","#402926",59971,4564,1001
"pokemon_icon_327_12_shiny.jpeg","#FEFEFD","#BCBA83","#424327",59814,4484,1238
"pokemon_icon_327_13.jpeg","#FEFEFD","#CE877C","#2C2220",60333,4392,811
"pokemon_icon_327_13_shiny.jpeg","#FFFEFD","#BABA7C","#3F4225",59495,4826,1215
"pokemon_icon_327_14.jpeg","#FEFEFD","#CF8F83","#29211F",60212,4520,804
"pokemon_icon_327_14_shiny.jpeg","#FEFEFD","#B7B57C","#3E4025",60086,4267,1183
"pokemon_icon_327_15.jpeg","#FEFEFD","#D69589","#4E2E2B",59754,4631,1151
"pokemon_icon_327_15_shiny.jpeg","#FEFEFD","#BCBA81","#424427",59791,4484,1261
"pokemon_icon_327_16.jpeg","#FEFEFD","#D29B8C","#532E2B",60205,4118,1213
"pokemon_icon_327_16_shiny.jpeg","#FEFEFD","#BCBA81","#404126",59769,4566,1201
"pokemon_icon_327_17.jpeg","#FEFEFD","#D09084","#2A221F",60099,4627,810
"pokemon_icon_327_17_shiny.jpeg","#FFFEFD","#B9B97C","#404226",59637,4678,1221
"pokemon_icon_327_18.jpeg","#FEFEFD","#D59F90","#502F2B",59708,4650,1178
"pokemon_icon_327_18_shiny.jpeg","#FFFEFD","#C1BD8A","#424327",59527,4759,1250
"pokemon_icon_327_19.jpeg","#FFFEFD","#D7A495","#6C3D3A",59648,4449,1439
"pokemon_icon_327_19_shiny.jpeg","#FEFEFD","#BCB985","#4A4C2E",59985,4332,1219
"pokemon_icon_328_00.jpeg","#FFFFFF","#EFA379","#B1614B",61959,2251,1326
"pokemon_icon_328_00_shiny.jpeg","#FFFFFF","#7EB4A0","#4A7763",61951,2188,1397
"pokemon_icon_329_00.jpeg","#FFFFFF","#8DB87B","#537053",62746,1514,1276
"pokemon_icon_329_00_shiny.jpeg","#FFFFFF","#CA9C6F","#6C6054",62739,1684,1113
"pokemon_icon_330_00.jpeg","#FFFFFF","#686A47","#94B37C",54592,6378,4566
"pokemon_icon_330_00_shiny.jpeg","#FEFFFE","#67753A","#98B18B",55158,6521,3857
"pokemon_icon_331_00.jpeg","#FFFFFF","#A2C480","#4F7144",60552,2946,2038
"pokemon_icon_331_00_shiny.jpeg","#FFFFFF","#CFAB79","#7D533C",60522,2856,2158
"pokemon_icon_332_00.jpeg","#FFFFFF","#629161","#AACF9E",55616,5077,4843
"pokemon_icon_332_00_shiny.jpeg","#FFFFFF","#E0C17F","#A16C48",55483,5527,4526
"pokemon_icon_332_01.jpeg","#FFFFFF","#629162","#A9CE9D",55634,5280,4622
"pokemon_icon_332_01_shiny.jpeg","#FFFFFF","#DFBF7F","#A16B48",55483,5334,4719
"pokemon_icon_333_00.jpeg","#FEFFFF","#C3D5E1","#5EADCF",61881,2543,1112
"pokemon_icon_333_00_shiny.jpeg","#FEFFFF","#C5D5DE","#D2BF73",61592,2761,1183
